,AAPL,MSFT,AMZN,GOOGL,GOOG,BRK-B,NVDA,TSLA,META,UNH,JNJ,JPM,V,PG,XOM,HD,CVX,MRK,PEP,KO,ABBV,ADBE,WMT,TMO,CSCO,ACN,DHR,MCD,BMY,CRM,NFLX,LIN,TXN,INTC,HON,AMD,PM,NEE,UNP,WFC,VZ,MS,RTX,GS,AMGN,IBM,QCOM,CAT,AXP,CVS,SCHW,COP,LOW,SPGI,BA,LMT,DE,INTU,GE,MDT,AMT,NOW,ISRG,BKNG,GILD,PLD,SYK,T,ADI,BLK,PYPL,MO,MMC,ZTS,TGT,C,ADP,CI,DUK,SO,CSX,BDX,PNC,USB,VRTX,MU,CB,CL,REGN,SHW,ELV,MDLZ,EQIX,APD,GM,ETN
ZTS,0.3600720618313798,0.17081407061358064,0.20990950060010827,0.09446126950242002,0.09503901736800169,0.3451248409857491,0.06556772427317492,0.07665185241814995,0.22849219352726646,0.036686852126842216,0.4300075216737928,0.22560523299802898,0.4654037216701828,0.4422501805639426,0.2794068065982097,0.48483791942366716,0.31674796097881397,0.4869591970182277,0.4318741756478627,0.34104547472128866,0.43090416704905726,0.2529834931304588,0.26892592737703774,0.5042304261250686,0.31932041145518886,0.3366668352181134,0.4924922111688423,0.342535008686843,0.42877081493113517,0.21122038713247937,0.08748623018483348,0.49260477203686187,0.28995143347989194,0.2234996937153525,0.4726581420490674,0.16763154655118215,0.1368599389453739,0.3490928971480672,0.43358207494675727,0.16484654080490396,0.33863238454651917,0.27773937703167706,0.24139349880682343,0.27659366761265497,0.5133125600513718,0.3083826632586726,0.31934629151006283,0.2573568550094839,0.3389546955075998,0.08058030033506458,0.21395141798827588,0.2753619816238923,0.48202108500116647,0.4245231568571111,0.22413329161166792,0.21987117002856085,0.30718479240061597,0.22582068733707247,0.24296105271820975,0.4316879107314025,0.35543783614999186,0.15553286013715614,0.3182884613044649,0.25478610094179593,0.3487339387138282,0.4919273137469671,0.5158223799028705,0.23095383173242998,0.3437564884907176,0.38430971893939186,0.29246257634417583,0.16820021428393622,0.43325594429962333,1.0,0.3598767817953843,0.26651977785129227,0.41465062948032205,0.2314743775744756,0.2716150677555747,0.3682345873688402,0.33288053221729996,0.40982175750821986,0.36839518267162064,0.36767096791068504,0.35231742748272044,0.17803985085445448,0.40107210601310417,0.38101939158092496,0.3351435439697363,0.4693545244575812,0.2125593476627585,0.3809320829372478,0.2835022843867809,0.4664888624691621,0.2451079787606493,0.18407829237718368
TGT,0.4162990527738322,0.18653172634265117,0.37847597671041366,0.22988710852493968,0.23192031176919908,0.25330570995895274,0.16200292925548332,0.2530367766721847,0.27817414754135106,-0.0220826214494651,0.1268986622285362,0.2873376505962301,0.30012591026876606,0.186773241786469,0.19982271610311372,0.5444167510605504,0.25541435487491465,0.24300402873426655,0.24880651910900947,0.054497118191308425,0.17243395105378767,0.2889576872037921,0.2792204859260232,0.36169140450857257,0.3073855152811263,0.2636207153555245,0.3453960624631661,0.10653595110009638,0.2983087039006474,0.2351687931636932,0.05699994837451521,0.2659367954006549,0.38738610443069055,0.22966864951319743,0.38133256063312587,0.23099211952170406,-0.12114023426575506,0.10221127527607653,0.365769419175791,0.25642786334640516,0.05140657073629085,0.309080461537387,0.06720035570943077,0.31947865301256,0.16036827462913436,0.10764474025375491,0.4646866646234791,0.3695700305598907,0.36256369376941144,0.022790359184844823,0.23110425382083083,0.3158207854242121,0.4636925302610811,0.2685358498992191,0.3004139530082459,-0.009663382978790202,0.3134433575225184,0.1627844562915609,0.16364990658783163,0.22274157878054712,0.06962496369381797,0.22895259405850593,0.24215923516602253,0.23035013038916552,0.1507877272798309,0.46887923713891394,0.34369594724799224,0.014626360555735008,0.3577368745028434,0.40381394849067354,0.32933671363212125,-0.026956481679331377,0.15617034957590883,0.3598767817953843,1.0,0.3640160018440528,0.17650555433139048,0.131181629440765,-0.043062379457199124,0.06031145451213278,0.4009596874138859,0.2597026119171969,0.427764040757697,0.3884515882512432,0.07849355585909909,0.26112348928058376,0.0997830598154148,0.14952222689392797,0.2277375998595895,0.39585893307268527,0.0446143092455825,0.13013626448741056,0.249796854270727,0.4081221462823119,0.30324049815558385,0.23985768011066602
C,0.5060165999550643,0.4559328886559614,0.5616650914499984,0.40572684258041747,0.4104217181162468,0.5380348161012704,0.49521125756354367,0.46594499039676124,0.5334202854462998,0.07585378391576846,0.021597842233161475,0.8130208516579808,0.5799246325466215,0.07487802063698526,0.3683665668045172,0.4310493754362802,0.42029029509495275,0.1181901757400647,0.09674386174885675,0.03021469412035581,0.18345519378700903,0.38990531743848,0.3930130626699819,0.3694736714697732,0.6228203544776736,0.40148736544077746,0.35266145910671776,0.11875559637862537,0.1528840538419212,0.4440600816846993,0.3822183319504481,0.445390087749732,0.5307591526253821,0.3381000691464354,0.4720751199720391,0.47072807874211575,0.09203467729128803,0.08762202673879911,0.5666157661021499,0.7898011756807441,-0.015226031035429223,0.8536038032795582,0.34042042309108617,0.8560551484807605,0.17027986120411936,0.3514483701663137,0.5887263771169947,0.6684586996558264,0.8045705824061345,0.22949231020760105,0.6048260778079368,0.460504307997229,0.4081626005390946,0.5323631597065549,0.48224628185403157,0.058868985728289844,0.412627086623611,0.41754755886532396,0.5312824519645669,0.3123719932668399,-0.1258543128513376,0.481371706153101,0.5217174907092379,0.5443859932149123,0.19688090142090364,0.47331442664445217,0.4998849115117766,0.1424546097491601,0.607674893513539,0.6659546490826492,0.579681128254857,-0.006353591331404604,0.2454212672781189,0.26651977785129227,0.3640160018440528,1.0,0.45715502207506653,0.025657533692462993,-0.03774035723241911,0.010451255861712227,0.5384612569673349,0.26313735737696264,0.7733966455781324,0.7751236961278668,0.14499405008598026,0.545791437798959,0.2329419575097311,-0.015505045285369633,0.20689793998371714,0.38602877140974606,0.033461673634856505,-0.032682137918670105,0.3438323675166744,0.4789017974022792,0.49680120151347945,0.5908822921570023
ADP,0.43853462793701736,0.3606813839268068,0.3971842224053704,0.2538249839430064,0.262240846851893,0.60579482293448,0.24634224217475117,0.33048326301711717,0.3268533783083713,0.14610771364692143,0.26585591411326875,0.5578840881545181,0.7369171932141783,0.4003932473391692,0.3065441265344867,0.37103058660971017,0.31546640848722424,0.23576854507913356,0.36297870882190647,0.3485887734975548,0.31635283718205803,0.4066085025225215,0.47288505337405307,0.3494998826954601,0.5587373990889569,0.5207372728003469,0.3148029027748938,0.3876022348523607,0.21493129099840408,0.43381293055741504,0.3404164937068305,0.6618273063582709,0.36623108155085665,0.2900532512288348,0.5880282211066836,0.26624289605157936,0.2161985045766258,0.278971009467468,0.5084099011956876,0.47045082815092637,0.34825410272341234,0.5196439251209662,0.37973747976603967,0.5432868987055584,0.3088244802700646,0.4495879923047197,0.3708030879609904,0.4549650563582159,0.576553500033155,0.2436592990866077,0.4637801506471754,0.2967705497705715,0.35300481180810805,0.5623506773515635,0.2863791257241761,0.2795123510548946,0.4497652244933794,0.41363040215579705,0.48436184843141095,0.4507423798063804,0.18090161005786645,0.39410753292383693,0.4768676200908733,0.5143658776703348,0.38581849194561113,0.40997247656819974,0.6010500048175083,0.3460441327167669,0.4534018680059598,0.4826725700467813,0.4316425846350756,0.2397324134230221,0.6800337152237639,0.41465062948032205,0.17650555433139048,0.45715502207506653,1.0,0.260000601560196,0.3394377978813024,0.3704621086295674,0.4725517091535243,0.34463635681406013,0.5467375274751851,0.5016503933709568,0.21382541748068068,0.2590062613472489,0.5647580424386573,0.3134293522773847,0.213301146150579,0.5018359541600174,0.22702383128384768,0.2890906776254422,0.423990907977238,0.5387244570209152,0.2675313446635859,0.36084616832645394
CI,0.03497991699762444,-0.09159897638621169,-0.09426828266064917,-0.10142499477973775,-0.095138820040758,0.2498055277128122,-0.12702466988080727,-0.02206114963792308,-0.2240786657676779,0.39344338655149835,0.3498431755246157,0.037451449394016685,0.21439357110026397,0.2969310928413981,0.10480534883447189,0.23557556838180063,0.06254820573910541,0.22390485458061588,0.2972746770111446,0.2842728919731277,0.11899443184505203,0.09002532439730883,0.10060926958575674,0.10969733965294803,0.04546149127620433,0.07090250796184273,0.1849948249515691,0.3212597364399691,0.3450926346591713,0.09623368566918725,-0.04375897357180654,0.24187497882811207,0.049843810247537375,0.06517335956060546,0.2162957788552499,-0.0759902531752898,0.09974047929314442,0.22641669197997635,0.2066564985690288,0.020337602382089322,0.3737665528024346,0.01056680285145784,0.0768325173852916,0.0300922416038909,0.2574110008690437,0.005597647535376731,0.14448196864353247,0.112286518318003,0.036069463244655056,0.4144814564368415,0.040782638314598905,0.052112540463469935,0.2401382378150351,0.09125131048224788,-0.06650754383894317,0.23377196235845718,0.1497076365369503,0.003635146632011846,0.07307069689950448,0.2250114986874295,0.25824508207340563,0.05236093895244376,0.0023698249968355824,0.03495121059379289,0.2053928192263589,0.18663190621401607,0.2483863666353176,0.2969366518499644,0.04336300285896122,0.09333359413246792,0.04574008874099094,0.32795703649368657,0.32772494877644287,0.2314743775744756,0.131181629440765,0.025657533692462993,0.260000601560196,1.0,0.3136353647915182,0.3328037260146162,0.10581419596490842,0.20274644882574397,0.11374449635859121,0.13162106823198744,0.16338685626558838,0.005663143225452367,0.30692139200394,0.32887054196362103,0.11623718739799241,0.19723377776493603,0.5015350560101641,0.19294781181574408,-0.03413563496879761,0.19472914193413182,0.07662076043345296,-0.10584537444718245
DUK,-0.03650325247633666,-0.15085310701508386,-0.2804653510758522,-0.2371587646850954,-0.23282002493634704,0.36004105932419866,-0.21388063640133198,-0.13518586115566084,-0.25001712031559636,0.03728506005627515,0.528213903285156,0.07562107120579373,0.26116848447573526,0.477330794277855,0.11927561672814514,0.16738739670949962,0.07618456449740539,0.2309646963999609,0.37997699309040617,0.5788316564253586,0.2676333787070331,-0.02769825470953344,0.18616995567028896,0.03653145590976834,0.04600490845179186,0.0403091223530923,0.07116366981557902,0.3789802943741857,0.22782138736133684,-0.10834834331679799,-0.049797893527565674,0.3109726696017296,-0.04218173439560137,-0.021822880950042516,0.18442962949344432,-0.1558463059935748,0.40614665287439594,0.5198282198782963,0.15579517780178156,0.0266754487229497,0.5195398580795264,0.04272143321813733,0.21982035659257324,0.023418497978962456,0.24440597991291482,0.1556955794919228,-0.09691279161550644,-0.02786169342602141,-0.026434560471820093,0.12293616983188259,0.15191314701322023,0.05328851189187696,0.13852905592208656,0.21009979060201844,-0.07858598689007229,0.2985456150956521,0.13047588472457192,-0.05462965927134721,0.10255290776551912,0.34408333799175245,0.5680150846737572,-0.15867586991213525,-0.053081610622742276,0.04073658524497953,0.1189655498720454,0.1932800559533534,0.2133211383247329,0.49272895355841045,-0.08893096504797784,0.06918036836789689,0.024139179993182193,0.5162122553476174,0.4482798485289499,0.2716150677555747,-0.043062379457199124,-0.03774035723241911,0.3394377978813024,0.3136353647915182,1.0,0.8461235537977756,0.09056195352994406,0.1990734454088825,0.05962945149296343,0.06466617373900664,0.08465244479683974,-0.18136564514087486,0.5757052765271495,0.5241337514681359,-0.0029639907071141803,0.23932602176108678,0.19545676888052801,0.40752219969041253,0.17306035045484341,0.19012640450598275,-0.01194047607663958,-0.16408842427928538
SO,0.04808259291136921,-0.15653075026708904,-0.25223770943747537,-0.20064976871441773,-0.19523883558164978,0.35497385896400674,-0.22269507155125703,-0.06280283396690514,-0.22172116332485176,0.08401708235392957,0.5396393635132282,0.0534105747747887,0.2867068069224283,0.5308360262973844,0.17700533738412372,0.2511738899758756,0.1428288306585187,0.2841355396618769,0.4693915935947971,0.6251125196195301,0.30795831446266736,-0.027195566769357523,0.20258822766857884,0.12496897504957413,0.06744743588768458,0.09489565802886235,0.13792483892970486,0.43432911509122124,0.3425767951161135,-0.08857934211170408,-0.09060009827943655,0.3265466931822648,0.050604379001171186,0.054644575142276365,0.2562273314032925,-0.06286253942880438,0.36335402537651484,0.5848856661085312,0.2385166073048612,-0.0050766845624075786,0.5670034470930685,0.018642787386231173,0.21581870687733978,0.013022073794711783,0.32384634509326105,0.23696869668597664,-0.004265541773485964,-0.01346479060584715,-0.0022965618193615815,0.13582631391547287,0.1098441640274586,0.09099492669376809,0.2472147726571205,0.2339335006702841,-0.040409695666696686,0.36018035188658,0.179887436976893,-0.0023265399037525223,0.11871234613866899,0.32913142832647935,0.59660797093347,-0.17003405009905406,-0.020492052954425938,0.07846462497650297,0.24424974071537092,0.24530556058382103,0.2466848903681649,0.5063284598299223,0.009131826103080028,0.11613021500574185,0.09645051300984556,0.506925194113659,0.47961924888970636,0.3682345873688402,0.06031145451213278,0.010451255861712227,0.3704621086295674,0.3328037260146162,0.8461235537977756,1.0,0.1392930850453979,0.23823291814070294,0.1012010851196125,0.1099312836581214,0.1948940898727094,-0.12262910564281318,0.5632183610683834,0.623729292388312,0.10373619983265531,0.2495276567781156,0.20217683833425348,0.4824783324540714,0.17646242936434947,0.2249233676462648,0.028359446311475262,-0.14254291325894852
CSX,0.4017950403904106,0.2992987684308528,0.3826279710508309,0.2489103372099089,0.25151897458394906,0.4499088392226721,0.20462500246661697,0.27152147411353944,0.34605641707971835,0.07842751502741062,0.17010169582775303,0.5651864822358883,0.4356716891093671,0.20909204356983643,0.34537338787615485,0.42825324705026807,0.3490651812994144,0.1831903885806894,0.2885236334958725,0.18505933754184772,0.23187645544333793,0.3898874054816924,0.3265745254474757,0.34417254432887395,0.45642000527891075,0.38936443211162886,0.3426565937034752,0.1763706451867725,0.21427549119793798,0.3717750839392859,0.189363720563934,0.48567860209390507,0.4584370356723466,0.3310857796382003,0.5139004930759896,0.28708183377047586,-0.04012340870298694,0.16827891677699852,0.715565225703618,0.5190742290143512,0.17391938485778044,0.555124702828911,0.22210928610712202,0.5695535737903021,0.2758369003619082,0.26252900554377534,0.41158725477936997,0.5606251647502901,0.5660771464040525,0.2282329884538972,0.46427482826573124,0.3584814272658286,0.4470143980294341,0.42975683665303316,0.2022678568113289,0.15550482300102944,0.42043510739859896,0.3436843454281977,0.3436471830379493,0.348458508842167,0.030068551495176368,0.29869267387408116,0.36971399711234104,0.39361275696962256,0.19999782161681404,0.46153850447522576,0.4223429332272496,0.13049819120251427,0.4345818821865606,0.5267829035002601,0.4147268879622302,0.07670483458177241,0.3295026005727739,0.33288053221729996,0.4009596874138859,0.5384612569673349,0.4725517091535243,0.10581419596490842,0.09056195352994406,0.1392930850453979,1.0,0.3046321008555909,0.6283817278102144,0.560969516850357,0.16930717615548083,0.3554255215931237,0.2496550729825197,0.12364222092744356,0.22312287827855595,0.4445448084384861,0.10982075593061082,0.13735722903503006,0.2608957326762695,0.4517139247891771,0.3401802501338719,0.34597417319508905
BDX,0.294991296994299,-0.04664978527959785,0.13630886673761058,0.09208916503731221,0.09982406942775493,0.30176145816184596,0.07908299793264054,0.16295509631325622,0.06253027057282343,0.14318540732943982,0.31345106476163026,0.23064129265312483,0.34191667042933516,0.2726854517828561,0.22023792025129243,0.2469707015072722,0.27072522371706703,0.44940277756488634,0.3908510869635041,0.27597791626967577,0.30203987376532226,0.17099884264252882,0.12690349196568634,0.5288588117733977,0.24778821139043686,0.2818727230898685,0.47601869421556825,0.23225593326233254,0.3817826568727988,0.2526700657422437,0.032738676478586505,0.32080847759043246,0.28335714429655273,0.1942290791939065,0.3583921747774277,0.19113165739041946,-0.03756722201818966,0.25508907608328557,0.3564386070983439,0.214007128825414,0.27805880308030945,0.2622099462513322,0.1984074307378347,0.26137156155002883,0.4639773504492973,0.21512138520795326,0.4582135473361193,0.2552253009414627,0.30617439491294585,0.07683931205174122,0.21645181509866204,0.21805525611384416,0.3006986462820019,0.28398801485485603,0.1913690832814643,0.09526719571130984,0.16446486626018034,0.16729332008695463,0.19235698507302593,0.4489819108589215,0.1489654167185804,0.1513454914081415,0.23291411193227862,0.16905144269914119,0.33021669836884965,0.3193337147186839,0.4113201699671656,0.18053668480572152,0.32024883793130876,0.2866271757783303,0.2799113313695133,0.06748868763778235,0.299684272005937,0.40982175750821986,0.2597026119171969,0.26313735737696264,0.34463635681406013,0.20274644882574397,0.1990734454088825,0.23823291814070294,0.3046321008555909,1.0,0.3248695734772202,0.30524889495616,0.17139273762442922,0.22354318591640226,0.2698095342520379,0.24864096039685596,0.2850580093090459,0.2974523822373392,0.27364116868376687,0.23551986253180204,0.20914786290037435,0.33635055810030956,0.20638833102726042,0.16386755024255953
PNC,0.537879434499404,0.41011992350559506,0.5265586107972555,0.3728302777711197,0.3780371750493327,0.5876275460679443,0.3490093830731032,0.4513349638868208,0.45524997215496477,0.04823444948899379,0.1514810562776611,0.7954325649622775,0.5938962044608661,0.1894875849568208,0.44530611024794936,0.5119928021740273,0.5031437692322359,0.21986972291768117,0.20542950077096034,0.06861736614058898,0.2641330703491718,0.4216639889377703,0.366125299625905,0.4221775497284071,0.5879425778773322,0.4633634971125987,0.42547980035578464,0.16431732793465864,0.2742905918481655,0.46292647553270616,0.24043562967432947,0.5205378736649904,0.5548430097087113,0.37790134667809694,0.5615832488038854,0.3592052945062759,0.03621748004584264,0.16211128508020908,0.6837053605516837,0.8185788223160017,0.1587944646195286,0.7864001598503332,0.32987041092332453,0.8140995677648669,0.24136733558876008,0.33486831275099427,0.5426012178509195,0.7247828657028373,0.8287605859916358,0.19574251831194153,0.6117241114481974,0.5244818107010963,0.5283133530620587,0.5335527700984474,0.38728256501409997,0.12432382691722624,0.47876290879516054,0.38373733573877356,0.4844980966125953,0.39995515578433816,-0.02092033913527024,0.4483983707639449,0.43774913825533396,0.5198792975637144,0.26872119449506376,0.5404099260085327,0.5207024316316192,0.20103235573163855,0.5847578122584205,0.7038242305675864,0.5368205818894843,0.08999041623716698,0.33082245648360575,0.36839518267162064,0.427764040757697,0.7733966455781324,0.5467375274751851,0.11374449635859121,0.05962945149296343,0.1012010851196125,0.6283817278102144,0.3248695734772202,1.0,0.8820120552796014,0.15823516998608797,0.43674387881068993,0.3381324618889911,0.07636588065296165,0.30477385988660527,0.5293669968999446,0.02758200307712966,0.09905812524128431,0.33746293530097493,0.5499494182662803,0.49182504550092787,0.48041332967146455
USB,0.5342785510371139,0.3866265460722169,0.5412025074017285,0.40463426459811347,0.40751559787129077,0.5525311770245257,0.3590987750118434,0.46594112431253065,0.4503915497585512,0.12655809353317568,0.14158853201411664,0.763857722485299,0.6014168047189823,0.16104463260911508,0.4191042891637082,0.5183847574108538,0.4751119783938426,0.2196451742908121,0.16079107012335533,0.058916776121454385,0.23040205923965845,0.41805094282707994,0.3656637143505827,0.4135246889517771,0.6147899148230305,0.46052897643670937,0.46185552783776196,0.1761080677909262,0.23489014035431902,0.45572160783519083,0.22342853534752402,0.5126054329417805,0.5507606385140664,0.3526874017700938,0.5409807411032163,0.3850399283758111,0.019449322318328955,0.15115041742463808,0.6396220076991361,0.8004876178622379,0.14487764716435647,0.7779591035416724,0.293522301679189,0.7910925061460222,0.25566826913336266,0.3638730021251584,0.5566868740224643,0.6639599751019035,0.8200626933471656,0.2601074031551745,0.5734146392944809,0.4885762466514262,0.5187981953288661,0.4932231951613695,0.40704790359983817,0.15149180020927058,0.45709656796187964,0.3619717935304373,0.4614351419527086,0.36351134106718747,-0.04772929669206425,0.43193878647141704,0.43271591296732625,0.5036243002571037,0.2600238380042684,0.5586735473517145,0.4806424604945488,0.1700111105464182,0.59466275150922,0.6866675728814032,0.540503215409103,0.07774121703201851,0.31866926972578186,0.36767096791068504,0.3884515882512432,0.7751236961278668,0.5016503933709568,0.13162106823198744,0.06466617373900664,0.1099312836581214,0.560969516850357,0.30524889495616,0.8820120552796014,1.0,0.18079962423996984,0.46954437689847645,0.3058429152786115,0.08306289486970313,0.26373959790093493,0.4871740208559453,0.07148996973780314,0.057557170795458114,0.35189821310539837,0.5581225627230235,0.4802327064225277,0.48330764065829607
VRTX,0.1494388094169714,0.16504730961612202,0.12335664858555213,0.11729999991376688,0.1228439371110406,0.12409468173233365,0.07194921850140203,0.13405174593029476,0.14787584658393726,0.059317777227614325,0.19851356379446375,0.10470376589550169,0.234315793896436,0.21828705317986224,0.08193617834811695,0.2391319405256972,0.07472140185472231,0.2441870402492896,0.2627402700537927,0.09674874255770317,0.32768630522032965,0.08919004861453368,0.1109670127021396,0.23505418054666502,0.19370000132722512,0.20886013208660684,0.24266699018667137,0.243912045929883,0.23412994331918346,0.17560144309401743,0.06868555720293376,0.2208684650137322,0.15308435813973376,0.16601591458405984,0.22864530519122178,0.11493041149661262,0.0586796362141682,0.1384273068679329,0.19144899519195316,0.08473367463242654,0.14621378443533387,0.1270916155631116,0.10180277913725373,0.15786885037677156,0.3333583921646181,0.13771610032065618,0.19987246177181522,0.14719983171410067,0.18620655863627258,0.06179717441593297,0.09774439519841925,0.08335870871020906,0.26294204105195973,0.19134186051348712,0.015306583805059676,0.0885437559046777,0.14033603993843674,0.18893662652777446,0.16001775761483197,0.15939986309127008,0.19931617946573504,0.156030864643294,0.15553488170357785,0.13699346021250824,0.30271616221681985,0.17418011070668835,0.19357791790894072,0.035988731089829286,0.1809643061432391,0.2536938702397169,0.14642217758320902,0.07123117482847179,0.184931200644816,0.35231742748272044,0.07849355585909909,0.14499405008598026,0.21382541748068068,0.16338685626558838,0.08465244479683974,0.1948940898727094,0.16930717615548083,0.17139273762442922,0.15823516998608797,0.18079962423996984,1.0,0.22238735348876293,0.17699315562121282,0.14435044552909296,0.32263257069368784,0.24174030819816822,0.14785662210010686,0.1497184037153421,0.1924073825707722,0.19142727884704167,0.09354084377102252,0.19876539805822294
MU,0.3980722963339453,0.4341189704454962,0.4948027974063381,0.4151852514983365,0.4236645358802914,0.2542127991133272,0.6177601410819532,0.4280454131603899,0.4749782200310085,0.04959396883323231,-0.11313316497437939,0.418026617892281,0.334145907398309,-0.09342178911819851,0.3178298208190452,0.2880613023422968,0.3801781669734978,0.13304790570317968,-0.006214017098812349,-0.09134473530470391,0.2065261609450284,0.3238504878952601,0.23540956461917706,0.3837764519021707,0.5332424086322892,0.18562282936135638,0.41001692323852973,-0.02238503696471881,0.07186419054043104,0.3808064642657749,0.27907855667269094,0.36653981712368633,0.500479246456498,0.4221382959104562,0.2945785779982419,0.525024885259225,-0.012614405031324051,0.11557535704316452,0.312062408791023,0.4337869859805104,-0.11934321717996384,0.5760988377022077,0.20672354226337258,0.5581598167754815,0.151779472971777,0.26455988586845247,0.6203534012659221,0.5511912919103091,0.5380105571795345,0.12806923863978556,0.3335440530802367,0.3868936294631706,0.2775863424205785,0.3089642452744509,0.34113959762985135,0.10965310452831357,0.3344315203501282,0.3955749187145328,0.45275481406422247,0.1885086320585074,-0.12920450288639979,0.4377869437891952,0.49492488250431343,0.35704915478446686,0.13800079590688866,0.42761159001122656,0.3617585044535759,-0.09130385960984555,0.5771522540266225,0.4610584476747331,0.38273051185352047,-0.15154893625177135,0.09795507005229956,0.17803985085445448,0.26112348928058376,0.545791437798959,0.2590062613472489,0.005663143225452367,-0.18136564514087486,-0.12262910564281318,0.3554255215931237,0.22354318591640226,0.43674387881068993,0.46954437689847645,0.22238735348876293,1.0,0.044402996707644936,-0.18129950682332963,0.22538663653291227,0.30494966662231626,0.054042457275240756,-0.11763545895673005,0.3613036896436429,0.39764103298594605,0.30777876933561454,0.6352731907748232
CB,0.2347723304248447,0.10170577573763828,0.02596504960190557,-0.047545100632575374,-0.04315183864041501,0.6187389450225106,-0.10046739939335689,0.05197542705827344,0.026144590275540225,0.08088609763321122,0.472452625221236,0.2968690017621119,0.4909594054765682,0.5527152595924143,0.3229460824570787,0.2985693894617826,0.3052360477261272,0.3171553307048067,0.43738840012122104,0.47594513707155073,0.3332415453740381,0.16587193377442644,0.2939830966013735,0.19838023848470362,0.2796957623924911,0.2895423882730917,0.2339464192843467,0.45128656656495747,0.3313644502204175,0.13475704992521104,0.12666183897710034,0.4998422650524444,0.22811464365235953,0.1957131885273885,0.4113614860436569,0.061222956798254645,0.2994343604308876,0.44352480688013635,0.31933692582398593,0.26457727330350217,0.443320557299175,0.273408665824441,0.24234038655816292,0.26813916079180844,0.29006448767007065,0.26344017087732396,0.1778743033250309,0.24151581325057112,0.28761290761671165,0.17169574663967108,0.26004968986427485,0.24739551570673887,0.3053741599241583,0.4100149008930378,0.10441681436378633,0.2869182012606729,0.2547617433853418,0.16205063255972588,0.29052363592651453,0.45082942390052566,0.39178305674399766,0.11011097941512321,0.1874068425098676,0.2216207875552525,0.3226588719381084,0.31057457685628326,0.3647794005362299,0.42850665165565854,0.21374588806855416,0.3241278993882212,0.22629856680173513,0.36442640004502835,0.6763430285696235,0.40107210601310417,0.0997830598154148,0.2329419575097311,0.5647580424386573,0.30692139200394,0.5757052765271495,0.5632183610683834,0.2496550729825197,0.2698095342520379,0.3381324618889911,0.3058429152786115,0.17699315562121282,0.044402996707644936,1.0,0.49422769023529695,0.2045483129830286,0.39204460462352486,0.259726048150204,0.40140112126532357,0.23677347763467613,0.3700501970090858,0.13422561942950806,-0.012799572333794624
CL,0.15050709986018118,-0.10946703086365396,-0.14314110593543788,-0.12484456620769327,-0.12151312843879276,0.28279729844581536,-0.2365586271259624,-0.03364693590659302,-0.12381375738955608,0.040946161976742945,0.4626594116057659,0.010188582512233821,0.27786836786155145,0.7462781597569669,0.12310627306666311,0.32161014516314745,0.11997574179239494,0.32285015016874735,0.5306934536423572,0.6369480063850305,0.20484376939138346,0.06510208432608502,0.24935837754897372,0.15604551584264656,0.06842420101778696,0.18152516722148915,0.13587886741504554,0.4680612063127746,0.27002515360817075,0.009582036864963627,-0.06633534528790282,0.3502312909548313,0.05568749973920292,0.010377021139098313,0.28202297006647625,-0.09676677280787169,0.3005655850083795,0.38010167371681514,0.18774063584375741,-0.05985832709275615,0.4888775294304071,-0.03961235430157719,0.11481747563396559,-0.03310054057428555,0.27129236222305403,0.21001563671341694,0.0678896640138008,-0.03606422687644262,0.008648073972452012,0.035312812589549714,0.051185949627294655,-0.010113091831257954,0.32745343334161536,0.23186697742428394,0.04425221096273132,0.18707343666649467,0.20978492112263503,0.03778043155648946,0.022793626669313956,0.3239314406534739,0.5225088813478167,-0.08278277856102498,0.04594919014623322,0.08394098360325312,0.25852103097021906,0.19108914740727978,0.2460890156963752,0.3797708700571646,0.03986047818281204,0.14248178304355943,0.1611084939186795,0.37040900601943516,0.46301348961250927,0.38101939158092496,0.14952222689392797,-0.015505045285369633,0.3134293522773847,0.32887054196362103,0.5241337514681359,0.623729292388312,0.12364222092744356,0.24864096039685596,0.07636588065296165,0.08306289486970313,0.14435044552909296,-0.18129950682332963,0.49422769023529695,1.0,0.18011573149893378,0.32810742914941715,0.20391479521444242,0.5638170959362975,0.10713537181349786,0.29427948062848924,0.028547621659651384,-0.19878851815039542
